shipment_id,route_id,vehicle_id,planned_departure,actual_departure,planned_arrival,actual_arrival,fuel_used_litres,delay_minutes
7044,R044,V005,2023-12-20 20:00:00,2023-12-20 20:17:00,2023-12-21 01:24:00,2023-12-21 01:49:00,23.939392993028797,25
7045,R049,V028,2023-12-20 12:00:00,2023-12-20 11:50:00,2023-12-20 18:17:00,2023-12-20 18:17:00,70.27392615451018,0
7046,R031,V023,2023-12-20 22:00:00,2023-12-20 22:12:00,2023-12-21 02:39:00,2023-12-21 02:43:00,35.11227460750956,4
7047,R043,V027,2023-12-20 00:00:00,2023-12-20 00:26:00,2023-12-20 03:22:00,2023-12-20 03:22:00,25.08100603557347,0
7048,R016,V045,2023-12-20 22:00:00,2023-12-20 22:28:00,2023-12-21 01:29:00,2023-12-21 01:47:00,41.803383840471746,18
7049,R037,V046,2023-12-20 00:00:00,2023-12-20 00:09:00,2023-12-20 07:22:00,2023-12-20 07:22:00,98.07303695554741,0
7050,R034,V014,2023-12-20 04:00:00,2023-12-20 04:00:00,2023-12-20 05:16:00,2023-12-20 05:35:00,37.847596547627575,19
7051,R033,V019,2023-12-20 13:00:00,2023-12-20 12:56:00,2023-12-20 21:02:00,2023-12-20 21:42:00,7.780646704313461,40
7052,R013,V049,2023-12-20 10:00:00,2023-12-20 10:12:00,2023-12-20 14:17:00,2023-12-20 14:21:00,69.03928209676938,4
7053,R001,V009,2023-12-20 19:00:00,2023-12-20 19:13:00,2023-12-21 00:16:00,2023-12-21 01:10:00,80.35023962783127,54
7054,R022,V013,2023-12-20 12:00:00,2023-12-20 12:13:00,2023-12-20 16:29:00,2023-12-20 16:29:00,20.205065605603245,0
7055,R036,V013,2023-12-20 00:00:00,2023-12-20 00:13:00,2023-12-20 07:28:00,2023-12-20 07:28:00,88.1540952496141,0
7056,R037,V013,2023-12-21 18:00:00,2023-12-21 18:12:00,2023-12-22 01:22:00,2023-12-22 01:52:00,92.09928761848245,30
7057,R026,V002,2023-12-21 19:00:00,2023-12-21 19:24:00,2023-12-22 04:34:00,2023-12-22 05:10:00,88.13941622808883,36
7058,R048,V004,2023-12-21 06:00:00,2023-12-21 05:56:00,2023-12-21 07:20:00,2023-12-21 07:20:00,89.31502255087672,0
7059,R038,V045,2023-12-21 09:00:00,2023-12-21 08:55:00,2023-12-21 12:19:00,2023-12-21 13:05:00,90.3458981414496,46
7060,R033,V009,2023-12-21 07:00:00,2023-12-21 06:52:00,2023-12-21 15:02:00,2023-12-21 15:39:00,8.24441997259296,37
7061,R016,V028,2023-12-21 08:00:00,2023-12-21 07:52:00,2023-12-21 11:29:00,2023-12-21 11:31:00,37.98070037741088,2
7062,R043,V049,2023-12-21 14:00:00,2023-12-21 14:27:00,2023-12-21 17:22:00,2023-12-21 18:17:00,24.855085595544328,55
7063,R050,V049,2023-12-21 10:00:00,2023-12-21 09:55:00,2023-12-21 12:02:00,2023-12-21 12:18:00,71.99401116985702,16
7064,R050,V010,2023-12-21 13:00:00,2023-12-21 13:20:00,2023-12-21 15:02:00,2023-12-21 15:06:00,72.0036284668997,4
7065,R004,V013,2023-12-21 01:00:00,2023-12-21 01:18:00,2023-12-21 07:33:00,2023-12-21 07:33:00,35.0015095036863,0
7066,R004,V036,2023-12-21 08:00:00,2023-12-21 08:22:00,2023-12-21 14:33:00,2023-12-21 14:33:00,34.104711360163876,0
7067,R036,V018,2023-12-21 02:00:00,2023-12-21 02:06:00,2023-12-21 09:28:00,2023-12-21 10:22:00,96.88371368812471,54
7068,R029,V019,2023-12-21 17:00:00,2023-12-21 16:50:00,2023-12-21 18:20:00,2023-12-21 18:20:00,47.41126657600715,0
7069,R049,V014,2023-12-21 14:00:00,2023-12-21 14:26:00,2023-12-21 20:17:00,2023-12-21 21:32:00,65.79619655393064,75
7070,R046,V041,2023-12-21 17:00:00,2023-12-21 17:02:00,2023-12-22 02:39:00,2023-12-22 03:06:00,15.647026421718559,27
7071,R042,V048,2023-12-21 13:00:00,2023-12-21 12:51:00,2023-12-21 19:28:00,2023-12-21 19:30:00,101.44979368064472,2
7072,R028,V011,2023-12-21 05:00:00,2023-12-21 05:00:00,2023-12-21 12:27:00,2023-12-21 12:31:00,9.375859008138091,4
7073,R026,V035,2023-12-22 14:00:00,2023-12-22 14:02:00,2023-12-22 23:34:00,2023-12-23 00:48:00,92.59357072422104,74
7074,R013,V040,2023-12-22 19:00:00,2023-12-22 19:16:00,2023-12-22 23:17:00,2023-12-22 23:17:00,66.82198880945242,0
7075,R041,V026,2023-12-22 19:00:00,2023-12-22 18:58:00,2023-12-22 23:56:00,2023-12-22 23:56:00,28.577997301909026,0
7076,R033,V046,2023-12-22 00:00:00,2023-12-22 00:28:00,2023-12-22 08:02:00,2023-12-22 08:02:00,7.830848331678457,0
7077,R022,V033,2023-12-22 14:00:00,2023-12-22 14:03:00,2023-12-22 18:29:00,2023-12-22 18:29:00,20.002465613708,0
7078,R036,V029,2023-12-22 05:00:00,2023-12-22 05:05:00,2023-12-22 12:28:00,2023-12-22 13:26:00,101.90162686163929,58
7079,R022,V010,2023-12-22 13:00:00,2023-12-22 13:14:00,2023-12-22 17:29:00,2023-12-22 18:01:00,17.597324100968578,32
7080,R013,V046,2023-12-22 10:00:00,2023-12-22 10:22:00,2023-12-22 14:17:00,2023-12-22 14:57:00,63.060903814480746,40
7081,R039,V001,2023-12-22 22:00:00,2023-12-22 21:58:00,2023-12-23 01:10:00,2023-12-23 01:17:00,75.92054912760346,7
7082,R016,V029,2023-12-22 08:00:00,2023-12-22 08:29:00,2023-12-22 11:29:00,2023-12-22 11:54:00,36.07727307769153,25
7083,R038,V023,2023-12-22 14:00:00,2023-12-22 14:25:00,2023-12-22 17:19:00,2023-12-22 17:54:00,99.27833380046403,35
7084,R024,V029,2023-12-23 00:00:00,2023-12-22 23:58:00,2023-12-23 04:22:00,2023-12-23 04:27:00,88.25867721027052,5
7085,R043,V004,2023-12-23 21:00:00,2023-12-23 20:57:00,2023-12-24 00:22:00,2023-12-24 01:02:00,24.522435223087697,40
7086,R016,V019,2023-12-23 09:00:00,2023-12-23 09:29:00,2023-12-23 12:29:00,2023-12-23 12:29:00,41.70014373129802,0
7087,R005,V002,2023-12-23 17:00:00,2023-12-23 16:51:00,2023-12-23 21:41:00,2023-12-23 22:19:00,25.334927198159622,38
7088,R049,V027,2023-12-23 01:00:00,2023-12-23 01:28:00,2023-12-23 07:17:00,2023-12-23 07:35:00,72.76294020485979,18
7089,R003,V014,2023-12-23 13:00:00,2023-12-23 13:02:00,2023-12-23 19:03:00,2023-12-23 19:05:00,36.40459281591585,2
7090,R022,V049,2023-12-23 02:00:00,2023-12-23 02:02:00,2023-12-23 06:29:00,2023-12-23 06:29:00,21.287087988126896,0
7091,R011,V002,2023-12-23 13:00:00,2023-12-23 12:50:00,2023-12-23 21:11:00,2023-12-23 21:33:00,103.75928983303837,22
7092,R003,V014,2023-12-23 20:00:00,2023-12-23 20:20:00,2023-12-24 02:03:00,2023-12-24 02:27:00,32.03826311402876,24
7093,R008,V035,2023-12-23 22:00:00,2023-12-23 21:58:00,2023-12-24 05:27:00,2023-12-24 05:33:00,68.59490199037079,6
7094,R024,V002,2023-12-23 14:00:00,2023-12-23 13:55:00,2023-12-23 18:22:00,2023-12-23 18:22:00,81.4399139211698,0
7095,R039,V046,2023-12-23 16:00:00,2023-12-23 16:05:00,2023-12-23 19:10:00,2023-12-23 19:24:00,71.47651089066491,14
7096,R024,V036,2023-12-23 09:00:00,2023-12-23 09:04:00,2023-12-23 13:22:00,2023-12-23 14:26:00,82.16396684616014,64
7097,R006,V015,2023-12-23 23:00:00,2023-12-23 22:50:00,2023-12-24 02:46:00,2023-12-24 02:46:00,6.3605503302851325,0
7098,R049,V007,2023-12-23 02:00:00,2023-12-23 02:18:00,2023-12-23 08:17:00,2023-12-23 08:40:00,65.66227213769692,23
7099,R035,V043,2023-12-23 10:00:00,2023-12-23 09:56:00,2023-12-23 14:09:00,2023-12-23 14:09:00,36.42792833252351,0
7100,R037,V032,2023-12-23 20:00:00,2023-12-23 19:50:00,2023-12-24 03:22:00,2023-12-24 03:44:00,98.8520804234778,22
7101,R032,V023,2023-12-23 00:00:00,2023-12-23 00:04:00,2023-12-23 01:01:00,2023-12-23 01:50:00,93.79954588010453,49
7102,R046,V002,2023-12-23 02:00:00,2023-12-23 02:15:00,2023-12-23 11:39:00,2023-12-23 11:50:00,15.152771333120677,11
7103,R038,V024,2023-12-24 21:00:00,2023-12-24 21:04:00,2023-12-25 00:19:00,2023-12-25 00:30:00,98.02776599721024,11
7104,R006,V026,2023-12-24 22:00:00,2023-12-24 22:12:00,2023-12-25 01:46:00,2023-12-25 01:46:00,7.157886775853769,0
7105,R028,V005,2023-12-24 02:00:00,2023-12-24 01:58:00,2023-12-24 09:27:00,2023-12-24 09:32:00,8.560886383718326,5
7106,R049,V003,2023-12-24 05:00:00,2023-12-24 05:23:00,2023-12-24 11:17:00,2023-12-24 11:34:00,62.5038898529545,17
7107,R017,V044,2023-12-24 22:00:00,2023-12-24 22:23:00,2023-12-25 06:51:00,2023-12-25 07:27:00,98.35237235876471,36
7108,R017,V032,2023-12-24 17:00:00,2023-12-24 17:03:00,2023-12-25 01:51:00,2023-12-25 02:50:00,83.49269504169932,59
7109,R017,V030,2023-12-24 16:00:00,2023-12-24 16:24:00,2023-12-25 00:51:00,2023-12-25 01:17:00,93.44224997536185,26
7110,R026,V024,2023-12-24 08:00:00,2023-12-24 08:15:00,2023-12-24 17:34:00,2023-12-24 17:34:00,85.62122337020311,0
7111,R033,V002,2023-12-24 03:00:00,2023-12-24 03:19:00,2023-12-24 11:02:00,2023-12-24 11:29:00,8.307684397747705,27
7112,R006,V021,2023-12-24 20:00:00,2023-12-24 20:19:00,2023-12-24 23:46:00,2023-12-24 23:46:00,6.673054271944543,0
7113,R010,V002,2023-12-24 11:00:00,2023-12-24 11:03:00,2023-12-24 20:02:00,2023-12-24 20:02:00,12.220848123408503,0
7114,R039,V009,2023-12-24 01:00:00,2023-12-24 01:10:00,2023-12-24 04:10:00,2023-12-24 04:34:00,64.8868592915872,24
7115,R041,V013,2023-12-24 19:00:00,2023-12-24 18:55:00,2023-12-24 23:56:00,2023-12-24 23:56:00,24.438514342170674,0
7116,R048,V015,2023-12-24 18:00:00,2023-12-24 17:53:00,2023-12-24 19:20:00,2023-12-24 19:35:00,81.34972329594868,15
7117,R015,V033,2023-12-24 23:00:00,2023-12-24 23:26:00,2023-12-25 00:12:00,2023-12-25 01:01:00,44.70610050918063,49
7118,R028,V050,2023-12-24 09:00:00,2023-12-24 09:03:00,2023-12-24 16:27:00,2023-12-24 16:32:00,9.118727240778487,5
7119,R009,V029,2023-12-24 17:00:00,2023-12-24 16:56:00,2023-12-24 23:06:00,2023-12-24 23:43:00,74.07240605819109,37
7120,R014,V038,2023-12-24 01:00:00,2023-12-24 01:17:00,2023-12-24 06:20:00,2023-12-24 06:58:00,31.225268118635277,38
7121,R015,V022,2023-12-24 06:00:00,2023-12-24 06:13:00,2023-12-24 07:12:00,2023-12-24 07:12:00,37.6227498976003,0
7122,R028,V037,2023-12-24 09:00:00,2023-12-24 09:26:00,2023-12-24 16:27:00,2023-12-24 17:57:00,9.518721321687172,90
7123,R029,V033,2023-12-24 06:00:00,2023-12-24 06:21:00,2023-12-24 07:20:00,2023-12-24 07:58:00,47.70196538247121,38
7124,R005,V044,2023-12-25 04:00:00,2023-12-25 04:07:00,2023-12-25 08:41:00,2023-12-25 08:47:00,22.120787939048178,6
7125,R044,V036,2023-12-25 16:00:00,2023-12-25 16:18:00,2023-12-25 21:24:00,2023-12-25 21:46:00,24.155098825637406,22
7126,R040,V046,2023-12-25 10:00:00,2023-12-25 10:05:00,2023-12-25 15:02:00,2023-12-25 15:02:00,16.576382220718216,0
7127,R036,V012,2023-12-25 21:00:00,2023-12-25 21:17:00,2023-12-26 04:28:00,2023-12-26 04:29:00,101.90218664504341,1
7128,R027,V006,2023-12-25 17:00:00,2023-12-25 17:08:00,2023-12-26 01:53:00,2023-12-26 01:53:00,24.22778379462664,0
7129,R029,V025,2023-12-25 05:00:00,2023-12-25 05:28:00,2023-12-25 06:20:00,2023-12-25 07:20:00,50.10404310870043,60
7130,R039,V020,2023-12-25 05:00:00,2023-12-25 05:02:00,2023-12-25 08:10:00,2023-12-25 08:46:00,72.16511718288882,36
7131,R018,V016,2023-12-25 04:00:00,2023-12-25 04:18:00,2023-12-25 07:17:00,2023-12-25 07:42:00,10.340467859035488,25
7132,R029,V050,2023-12-25 20:00:00,2023-12-25 20:03:00,2023-12-25 21:20:00,2023-12-25 21:55:00,48.28371681496166,35
7133,R042,V018,2023-12-25 08:00:00,2023-12-25 08:16:00,2023-12-25 14:28:00,2023-12-25 15:45:00,102.00771459262012,77
7134,R016,V035,2023-12-25 13:00:00,2023-12-25 13:12:00,2023-12-25 16:29:00,2023-12-25 16:29:00,38.4106122375299,0
7135,R044,V018,2023-12-25 06:00:00,2023-12-25 05:55:00,2023-12-25 11:24:00,2023-12-25 12:32:00,24.626059220505365,68
7136,R033,V016,2023-12-25 22:00:00,2023-12-25 22:12:00,2023-12-26 06:02:00,2023-12-26 06:34:00,7.337126419876976,32
7137,R001,V022,2023-12-25 01:00:00,2023-12-25 01:02:00,2023-12-25 06:16:00,2023-12-25 06:16:00,82.31026620868437,0
7138,R017,V026,2023-12-25 00:00:00,2023-12-25 00:28:00,2023-12-25 08:51:00,2023-12-25 08:51:00,97.98292190921349,0
7139,R044,V033,2023-12-25 15:00:00,2023-12-25 14:57:00,2023-12-25 20:24:00,2023-12-25 20:24:00,22.616018864582927,0
7140,R025,V034,2023-12-25 20:00:00,2023-12-25 20:28:00,2023-12-26 02:03:00,2023-12-26 02:45:00,90.20981967804897,42
7141,R015,V029,2023-12-25 02:00:00,2023-12-25 01:54:00,2023-12-25 03:12:00,2023-12-25 03:26:00,42.68400435721028,14
7142,R048,V012,2023-12-25 16:00:00,2023-12-25 15:51:00,2023-12-25 17:20:00,2023-12-25 17:20:00,79.2428209716677,0
7143,R040,V027,2023-12-25 11:00:00,2023-12-25 10:54:00,2023-12-25 16:02:00,2023-12-25 16:19:00,15.772956258707438,17
7144,R048,V043,2023-12-25 10:00:00,2023-12-25 10:25:00,2023-12-25 11:20:00,2023-12-25 11:29:00,85.79355080271232,9
7145,R050,V004,2023-12-26 08:00:00,2023-12-26 08:21:00,2023-12-26 10:02:00,2023-12-26 10:02:00,66.27656954986874,0
7146,R041,V013,2023-12-26 02:00:00,2023-12-26 01:55:00,2023-12-26 06:56:00,2023-12-26 07:10:00,27.325058870434155,14
7147,R028,V003,2023-12-26 04:00:00,2023-12-26 04:12:00,2023-12-26 11:27:00,2023-12-26 12:10:00,8.493424726348067,43
7148,R021,V016,2023-12-26 03:00:00,2023-12-26 03:20:00,2023-12-26 08:35:00,2023-12-26 09:00:00,96.69776425087586,25
7149,R047,V014,2023-12-26 01:00:00,2023-12-26 00:50:00,2023-12-26 07:41:00,2023-12-26 07:56:00,58.03107206195734,15
7150,R009,V043,2023-12-26 04:00:00,2023-12-26 04:20:00,2023-12-26 10:06:00,2023-12-26 10:27:00,70.06956393315832,21
7151,R040,V039,2023-12-26 14:00:00,2023-12-26 14:26:00,2023-12-26 19:02:00,2023-12-26 19:20:00,14.207939910416757,18
7152,R004,V027,2023-12-26 10:00:00,2023-12-26 10:06:00,2023-12-26 16:33:00,2023-12-26 16:33:00,29.94811968554707,0
7153,R049,V007,2023-12-26 09:00:00,2023-12-26 08:52:00,2023-12-26 15:17:00,2023-12-26 15:17:00,71.96377000446601,0
7154,R050,V025,2023-12-26 15:00:00,2023-12-26 15:02:00,2023-12-26 17:02:00,2023-12-26 17:02:00,61.86168607122061,0
7155,R027,V001,2023-12-26 20:00:00,2023-12-26 19:51:00,2023-12-27 04:53:00,2023-12-27 05:10:00,22.14444417839081,17
7156,R035,V026,2023-12-26 23:00:00,2023-12-26 23:13:00,2023-12-27 03:09:00,2023-12-27 03:41:00,34.46318965381678,32
7157,R015,V036,2023-12-26 14:00:00,2023-12-26 13:53:00,2023-12-26 15:12:00,2023-12-26 15:12:00,42.026057365518675,0
7158,R027,V044,2023-12-26 15:00:00,2023-12-26 15:24:00,2023-12-26 23:53:00,2023-12-26 23:53:00,22.062117325448796,0
7159,R013,V033,2023-12-26 17:00:00,2023-12-26 17:11:00,2023-12-26 21:17:00,2023-12-26 22:12:00,62.944165448694214,55
7160,R007,V044,2023-12-26 10:00:00,2023-12-26 10:23:00,2023-12-26 15:15:00,2023-12-26 15:34:00,51.3034056231907,19
7161,R025,V023,2023-12-26 06:00:00,2023-12-26 06:08:00,2023-12-26 12:03:00,2023-12-26 12:29:00,96.12782229220836,26
7162,R032,V002,2023-12-26 00:00:00,2023-12-26 00:04:00,2023-12-26 01:01:00,2023-12-26 01:01:00,93.05346227540778,0
7163,R032,V012,2023-12-26 09:00:00,2023-12-26 09:05:00,2023-12-26 10:01:00,2023-12-26 10:14:00,79.47375832995436,13
7164,R021,V025,2023-12-26 10:00:00,2023-12-26 10:09:00,2023-12-26 15:35:00,2023-12-26 15:52:00,88.3188440473935,17
7165,R030,V026,2023-12-26 03:00:00,2023-12-26 03:09:00,2023-12-26 09:19:00,2023-12-26 09:53:00,90.21354892936527,34
7166,R012,V043,2023-12-27 01:00:00,2023-12-27 01:17:00,2023-12-27 10:38:00,2023-12-27 10:59:00,11.310259597580748,21
7167,R041,V028,2023-12-27 09:00:00,2023-12-27 08:52:00,2023-12-27 13:56:00,2023-12-27 13:56:00,28.992582348050398,0
7168,R038,V047,2023-12-27 09:00:00,2023-12-27 09:22:00,2023-12-27 12:19:00,2023-12-27 12:19:00,98.31504759684243,0
7169,R032,V048,2023-12-27 02:00:00,2023-12-27 02:12:00,2023-12-27 03:01:00,2023-12-27 03:01:00,90.14747397962657,0
7170,R043,V031,2023-12-27 18:00:00,2023-12-27 17:55:00,2023-12-27 21:22:00,2023-12-27 21:27:00,26.008445688049395,5
7171,R025,V005,2023-12-27 01:00:00,2023-12-27 01:18:00,2023-12-27 07:03:00,2023-12-27 07:19:00,81.32592936472406,16
7172,R004,V026,2023-12-27 08:00:00,2023-12-27 07:52:00,2023-12-27 14:33:00,2023-12-27 14:33:00,33.07708207861184,0
7173,R048,V022,2023-12-27 08:00:00,2023-12-27 07:52:00,2023-12-27 09:20:00,2023-12-27 09:20:00,81.3586597986622,0
7174,R008,V047,2023-12-27 20:00:00,2023-12-27 20:13:00,2023-12-28 03:27:00,2023-12-28 04:05:00,71.17868574644757,38
7175,R018,V009,2023-12-27 08:00:00,2023-12-27 08:13:00,2023-12-27 11:17:00,2023-12-27 11:54:00,12.334213592730425,37
7176,R012,V008,2023-12-27 11:00:00,2023-12-27 11:10:00,2023-12-27 20:38:00,2023-12-27 22:16:00,11.018737703508918,98
7177,R018,V012,2023-12-27 05:00:00,2023-12-27 04:54:00,2023-12-27 08:17:00,2023-12-27 08:59:00,11.602247931954176,42
7178,R038,V041,2023-12-27 13:00:00,2023-12-27 13:14:00,2023-12-27 16:19:00,2023-12-27 16:47:00,102.48964935992164,28
7179,R029,V021,2023-12-27 04:00:00,2023-12-27 04:13:00,2023-12-27 05:20:00,2023-12-27 05:20:00,43.286242267485754,0
7180,R016,V013,2023-12-27 07:00:00,2023-12-27 06:53:00,2023-12-27 10:29:00,2023-12-27 11:11:00,41.34826928831351,42
7181,R040,V008,2023-12-28 20:00:00,2023-12-28 19:58:00,2023-12-29 01:02:00,2023-12-29 01:24:00,15.13181221376576,22
7182,R008,V029,2023-12-28 07:00:00,2023-12-28 06:57:00,2023-12-28 14:27:00,2023-12-28 15:22:00,60.67110825481432,55
7183,R047,V041,2023-12-28 12:00:00,2023-12-28 11:51:00,2023-12-28 18:41:00,2023-12-28 19:20:00,58.06682494701621,39
7184,R045,V049,2023-12-28 13:00:00,2023-12-28 13:11:00,2023-12-28 19:11:00,2023-12-28 19:22:00,77.42891451654917,11
7185,R046,V001,2023-12-28 09:00:00,2023-12-28 09:18:00,2023-12-28 18:39:00,2023-12-28 19:14:00,16.51315447643216,35
7186,R024,V021,2023-12-28 00:00:00,2023-12-28 00:06:00,2023-12-28 04:22:00,2023-12-28 04:22:00,88.81269163003054,0
7187,R027,V023,2023-12-28 07:00:00,2023-12-28 06:50:00,2023-12-28 15:53:00,2023-12-28 15:53:00,22.287792501343304,0
7188,R044,V015,2023-12-28 23:00:00,2023-12-28 23:14:00,2023-12-29 04:24:00,2023-12-29 05:51:00,23.73686439637038,87
7189,R002,V019,2023-12-28 05:00:00,2023-12-28 05:22:00,2023-12-28 08:39:00,2023-12-28 08:55:00,82.50194092237462,16
7190,R027,V018,2023-12-28 16:00:00,2023-12-28 16:07:00,2023-12-29 00:53:00,2023-12-29 02:02:00,20.992539802484725,69
7191,R042,V039,2023-12-28 13:00:00,2023-12-28 12:52:00,2023-12-28 19:28:00,2023-12-28 19:28:00,99.82162563452823,0
7192,R049,V048,2023-12-28 16:00:00,2023-12-28 16:15:00,2023-12-28 22:17:00,2023-12-28 22:17:00,65.08712967617062,0
7193,R023,V039,2023-12-28 18:00:00,2023-12-28 17:59:00,2023-12-29 01:42:00,2023-12-29 02:46:00,13.018030885026834,64
7194,R024,V009,2023-12-29 08:00:00,2023-12-29 08:11:00,2023-12-29 12:22:00,2023-12-29 12:22:00,81.42156216933603,0
7195,R044,V037,2023-12-29 21:00:00,2023-12-29 20:52:00,2023-12-30 02:24:00,2023-12-30 02:24:00,20.94780688310086,0
7196,R039,V003,2023-12-29 18:00:00,2023-12-29 18:00:00,2023-12-29 21:10:00,2023-12-29 21:10:00,65.74465299971604,0
7197,R011,V043,2023-12-29 11:00:00,2023-12-29 11:10:00,2023-12-29 19:11:00,2023-12-29 19:11:00,92.35482511233045,0
7198,R016,V025,2023-12-29 18:00:00,2023-12-29 18:26:00,2023-12-29 21:29:00,2023-12-29 21:42:00,36.22311736074534,13
7199,R021,V017,2023-12-29 06:00:00,2023-12-29 06:09:00,2023-12-29 11:35:00,2023-12-29 12:03:00,83.16866599997059,28
7200,R027,V049,2023-12-29 21:00:00,2023-12-29 21:08:00,2023-12-30 05:53:00,2023-12-30 05:53:00,21.3510898437345,0
7201,R021,V006,2023-12-29 11:00:00,2023-12-29 11:26:00,2023-12-29 16:35:00,2023-12-29 16:35:00,84.83730010509584,0
7202,R039,V006,2023-12-29 14:00:00,2023-12-29 13:52:00,2023-12-29 17:10:00,2023-12-29 17:36:00,77.48018990295805,26
7203,R023,V014,2023-12-29 08:00:00,2023-12-29 07:54:00,2023-12-29 15:42:00,2023-12-29 15:42:00,12.696969821163304,0
7204,R022,V045,2023-12-30 17:00:00,2023-12-30 16:55:00,2023-12-30 21:29:00,2023-12-30 21:29:00,17.87802803828493,0
7205,R025,V010,2023-12-30 01:00:00,2023-12-30 01:00:00,2023-12-30 07:03:00,2023-12-30 07:03:00,86.88308101039323,0
7206,R033,V024,2023-12-30 05:00:00,2023-12-30 05:14:00,2023-12-30 13:02:00,2023-12-30 13:05:00,7.968926023739897,3
7207,R003,V024,2023-12-30 15:00:00,2023-12-30 15:29:00,2023-12-30 21:03:00,2023-12-30 21:53:00,30.804017776921132,50
7208,R028,V043,2023-12-30 08:00:00,2023-12-30 07:56:00,2023-12-30 15:27:00,2023-12-30 15:27:00,8.916570108172948,0
7209,R017,V019,2023-12-30 18:00:00,2023-12-30 18:18:00,2023-12-31 02:51:00,2023-12-31 02:51:00,86.15064701727673,0
7210,R040,V039,2023-12-30 07:00:00,2023-12-30 07:10:00,2023-12-30 12:02:00,2023-12-30 12:02:00,14.876885414430689,0
7211,R009,V023,2023-12-30 20:00:00,2023-12-30 20:06:00,2023-12-31 02:06:00,2023-12-31 02:34:00,62.538105255579545,28
7212,R025,V046,2023-12-30 08:00:00,2023-12-30 08:25:00,2023-12-30 14:03:00,2023-12-30 14:44:00,87.04678647038257,41
7213,R031,V007,2023-12-30 22:00:00,2023-12-30 21:54:00,2023-12-31 02:39:00,2023-12-31 03:24:00,33.428096938836234,45
7214,R014,V049,2023-12-30 06:00:00,2023-12-30 06:22:00,2023-12-30 11:20:00,2023-12-30 11:21:00,30.714152467654493,1
7215,R005,V037,2023-12-30 09:00:00,2023-12-30 09:01:00,2023-12-30 13:41:00,2023-12-30 14:08:00,23.191525855785496,27
7216,R037,V045,2023-12-30 20:00:00,2023-12-30 20:15:00,2023-12-31 03:22:00,2023-12-31 03:51:00,83.22569826105826,29
7217,R005,V006,2023-12-30 09:00:00,2023-12-30 09:05:00,2023-12-30 13:41:00,2023-12-30 13:41:00,25.73152602688611,0
7218,R050,V024,2023-12-30 17:00:00,2023-12-30 17:04:00,2023-12-30 19:02:00,2023-12-30 19:44:00,66.22155672895003,42
7219,R031,V005,2023-12-30 01:00:00,2023-12-30 01:03:00,2023-12-30 05:39:00,2023-12-30 06:06:00,33.27387575982119,27
7220,R018,V010,2023-12-30 03:00:00,2023-12-30 03:03:00,2023-12-30 06:17:00,2023-12-30 07:07:00,11.281712271340515,50
7221,R033,V017,2023-12-31 06:00:00,2023-12-31 06:07:00,2023-12-31 14:02:00,2023-12-31 14:12:00,8.64287629256545,10
7222,R020,V049,2023-12-31 07:00:00,2023-12-31 06:59:00,2023-12-31 14:48:00,2023-12-31 15:07:00,28.608967283332593,19
7223,R046,V022,2023-12-31 22:00:00,2023-12-31 22:13:00,2024-01-01 07:39:00,2024-01-01 07:49:00,15.279886935351213,10
7224,R043,V019,2023-12-31 08:00:00,2023-12-31 08:24:00,2023-12-31 11:22:00,2023-12-31 11:26:00,27.90478629766196,4
7225,R023,V016,2023-12-31 19:00:00,2023-12-31 19:24:00,2024-01-01 02:42:00,2024-01-01 02:42:00,14.797694050313563,0
7226,R034,V030,2023-12-31 06:00:00,2023-12-31 06:22:00,2023-12-31 07:16:00,2023-12-31 07:57:00,35.4058891451107,41
7227,R050,V036,2023-12-31 21:00:00,2023-12-31 21:20:00,2023-12-31 23:02:00,2023-12-31 23:31:00,69.64233903548805,29
7228,R014,V043,2023-12-31 16:00:00,2023-12-31 16:28:00,2023-12-31 21:20:00,2023-12-31 21:20:00,28.10299945623143,0
7229,R042,V046,2023-12-31 07:00:00,2023-12-31 07:00:00,2023-12-31 13:28:00,2023-12-31 13:54:00,101.13927729263693,26
7230,R001,V032,2023-12-31 11:00:00,2023-12-31 11:23:00,2023-12-31 16:16:00,2023-12-31 16:56:00,78.46463460516784,40
7231,R024,V047,2023-12-31 19:00:00,2023-12-31 19:22:00,2023-12-31 23:22:00,2024-01-01 00:07:00,84.52018171414299,45
7232,R047,V019,2023-12-31 00:00:00,2023-12-31 00:16:00,2023-12-31 06:41:00,2023-12-31 06:41:00,53.655965533554244,0
7233,R049,V030,2023-12-31 21:00:00,2023-12-31 21:06:00,2024-01-01 03:17:00,2024-01-01 03:28:00,63.14871600017544,11
7234,R016,V014,2023-12-31 03:00:00,2023-12-31 03:07:00,2023-12-31 06:29:00,2023-12-31 07:12:00,42.50518964114127,43
7235,R023,V002,2023-12-31 23:00:00,2023-12-31 22:56:00,2024-01-01 06:42:00,2024-01-01 06:51:00,14.17124924489754,9
7236,R021,V011,2023-12-31 17:00:00,2023-12-31 17:12:00,2023-12-31 22:35:00,2023-12-31 23:04:00,95.36033697684579,29
